コード,決算期,連/単,売上高,営業利益,経常利益,当期利益,EPS（円）,一株配当金（円）
25935,----/--,--,--,--,--,--,--,--,
25935,----/--,--,--,--,--,--,--,--,
4401,2017/03,連結,223440,21041,21846,15325,149.03,35.00,
4401,2018/03,連結,239612,21335,22337,15346,149.18,39.00,
4401,2019/03,連結,299354,26638,26602,17055,165.78,45.00,
4401,2020/03,連結,320000,22500,22500,14800,143.71,48.00,
4401,2020/03,連結,320000,22500,22500,14800,142.70,48.00,
4403,2016/03,連結,170460,19365,20161,13589,76.41,18.00,
4403,2017/03,連結,174057,24336,25001,17586,101.14,24.00,
4403,2018/03,連結,179935,25816,27430,19913,230.96,54.00,
4403,2019/03,連結,189152,28442,30099,22034,259.29,78.00,
4403,2020/03,連結,192000,28000,29500,21100,250.68,78.00,
4403,2020/03,連結,192000,28000,29500,21100,248.70,78.00,
4404,2015/12,連結,45270,561,759,360,3.50,3.00,
4404,2016/12,連結,45919,1274,1391,471,4.58,3.00,
4404,2017/12,連結,46289,1128,1334,793,77.09,40.00,
4404,2018/12,連結,45660,745,945,688,67.14,40.00,
4404,2019/12,連結,46700,1010,1110,1150,112.47,40.00,
4404,2019/12,連結,46700,1010,1110,1150,111.58,40.00,
4406,2016/03,連結,27884,346,376,97,2.61,0.00,
4406,2017/03,連結,26028,-442,-369,-547,-14.68,0.00,
4406,2018/03,連結,27524,589,630,415,11.13,0.00,
4406,2019/03,連結,28641,602,795,573,15.39,0.00,
4406,2020/03,連結,30000,730,890,690,18.50,3.00,
4406,2020/03,連結,30000,730,890,690,18.51,3.00,
4409,2016/03,連結,39110,1155,709,-231,-10.84,6.00,
4409,2017/03,連結,38549,2214,1557,317,14.90,6.00,
4409,2018/03,連結,42762,2398,2437,997,46.76,10.00,
4409,2019/03,連結,45294,2200,1894,1908,89.47,12.00,
4409,2020/03,連結,43500,2300,1950,1500,70.33,15.00,
4409,2020/03,連結,43500,2300,1950,1500,70.26,15.00,
4410,2016/03,連結,80977,2437,3225,1222,47.12,14.00,
4410,2017/03,連結,71384,3975,3931,2421,93.31,17.00,
4410,2018/03,連結,73310,4010,4008,2725,105.03,23.00,
4410,2019/03,連結,78589,4667,4818,4131,159.02,36.00,
4410,2020/03,連結,75000,4000,4000,2800,110.91,38.00,
4410,2020/03,連結,75000,4000,4000,2800,107.36,38.00,
4420,2016/12,連結,6610,412,373,265,--,--,
4420,2017/12,連結,7546,432,445,348,--,0.00,
4420,2018/12,連結,8752,698,687,524,122.08,0.00,
4420,2019/12,連結,9780,690,800,574,28.24,5.50,
4420,2019/12,連結,9780,690,800,574,26.75,5.50,
4421,2016/09,連結,2543,25,24,17,--,270.00,
4421,2017/09,連結,2940,150,145,92,--,1600.00,
4421,2018/09,連結,3355,221,223,136,117.96,23.00,
4421,2019/09,連結,3856,236,219,155,105.71,25.00,
4421,2020/09,連結,4522,138,135,94,61.69,25.00,
4421,2020/09,連結,4522,138,135,94,61.66,25.00,
4422,2016/07,連結,349,7,8,2,--,--,
4422,2017/07,連結,343,-56,-53,-54,--,0.00,
4422,2018/07,連結,507,77,77,83,36.92,0.00,
4422,2019/07,連結,557,-76,-92,-108,-40.71,0.00,
4422,2020/07,連結,908,39,39,29,10.47,0.00,
4422,2020/07,連結,908,39,39,29,10.15,0.00,
4423,2017/03,連結,41365,5926,5503,4142,--,--,
4423,2018/03,連結,47587,7549,7146,4610,--,0.00,
4423,2019/03,連結,49219,7466,6987,4642,92.85,26.22,
4423,2020/03,連結,50778,8372,7912,5119,102.40,51.20,
4423,2020/03,連結,50778,8372,7912,5119,102.38,51.20,
4424,2016/09,単独,389,-18,-18,-19,--,--,
4424,2017/09,単独,1171,-25,-27,-29,--,0.00,
4424,2018/09,単独,1375,78,77,94,31.81,0.00,
4424,2019/09,単独,3386,416,396,303,93.54,0.00,
4424,2020/09,単独,5857,547,542,368,111.02,0.00,
4424,2020/09,単独,5857,547,542,368,111.04,0.00,
4425,2017/03,連結,88,-73,-90,-92,--,--,
4425,2018/03,連結,204,-3,4,3,--,0.00,
4425,2019/03,連結,376,123,103,103,15.35,0.00,
4425,2020/03,連結,650,213,213,213,30.39,0.00,
4425,2020/03,連結,650,213,213,213,30.11,0.00,
4426,2017/06,単独,200,25,28,22,--,1000.00,
4426,2018/06,単独,234,46,50,31,--,1500.00,
4426,2019/06,単独,300,99,89,59,59.63,25.00,
4426,2020/06,単独,314,51,48,32,32.30,--,
4426,2020/06,単独,314,51,48,32,32.00,25.00,
4427,2016/09,連結,5154,335,262,72,--,--,
4427,2017/09,連結,3449,588,532,335,--,0.00,
4427,2018/09,連結,3968,964,904,549,--,0.00,
4427,2019/09,連結,6272,1462,1190,787,93.35,23.00,
4427,2020/09,連結,8450,1800,1570,1110,126.43,--,
4427,2020/09,連結,8450,1800,1570,1110,126.42,0.00,
4428,2016/12,単独,738,110,109,70,--,--,
4428,2017/12,単独,838,150,150,108,--,0.00,
4428,2018/12,単独,914,231,214,129,130.09,0.00,
4428,2019/12,単独,1200,300,300,199,33.28,0.00,
4428,2019/12,単独,1200,300,300,199,33.00,0.00,
4429,2017/02,連結,764,60,84,60,--,--,
4429,2018/02,連結,1728,130,129,93,--,0.00,
4429,2019/02,連結,2482,371,386,255,128.28,0.00,
4429,2020/02,連結,3000,406,408,283,67.59,0.00,
4429,2020/02,連結,3000,406,408,283,67.31,0.00,
4430,2017/05,単独,5450,218,219,156,--,160.00,
4430,2018/05,単独,5790,309,312,221,--,160.00,
4430,2019/05,単独,6306,452,416,272,149.26,25.00,
4430,2020/05,単独,6550,456,460,293,62.69,15.00,
4430,2020/05,単独,6550,456,460,293,62.69,15.00,
4431,2017/04,連結,938,158,156,115,--,--,
4431,2018/04,連結,1393,303,302,216,--,0.00,
4431,2019/04,単独,1976,431,408,293,36.69,0.00,
4431,2020/04,単独,3080,642,642,440,46.86,0.00,
4431,2020/04,単独,3080,642,642,440,46.70,0.00,
4433,2019/08,連結,63819,2991,3004,1723,96.31,10.00,
4433,2020/08,連結,72000,3350,3370,1900,106.15,20.50,
4433,2020/08,連結,72000,3350,3370,1900,106.15,20.50,
4434,2017/02,単独,2294,54,50,203,--,--,
4434,2018/02,単独,3066,53,38,179,131.80,0.00,
4434,2019/02,単独,4477,335,335,356,248.44,0.00,
4434,2020/02,単独,6005,372,368,292,86.95,0.00,
4434,2020/02,単独,6005,372,368,292,86.39,0.00,
4435,2017/03,単独,454,-211,-213,-207,--,--,
4435,2018/03,単独,952,-244,-249,-282,--,0.00,
4435,2019/03,単独,1690,-73,-92,-96,-20.64,0.00,
4435,2020/03,単独,2600,-350,-351,-355,-65.52,0.00,
4435,2020/03,単独,2600,-350,-351,-355,--,0.00,
4436,2017/03,連結,1545,76,-85,-1408,--,--,
4436,2018/03,単独,1370,142,109,-126,--,0.00,
4436,2019/03,単独,2032,256,208,253,22.04,0.00,
4436,2020/03,単独,2500,400,370,370,28.51,0.00,
4436,2020/03,単独,2500,400,370,370,28.51,0.00,
4437,2017/03,連結,2988,-32,-27,-27,--,--,
4437,2018/03,連結,3823,136,147,99,--,0.00,
4437,2019/03,連結,4992,310,300,198,149.55,0.00,
4437,2020/03,連結,6000,370,369,239,145.21,0.00,
4437,2020/03,連結,6000,370,369,239,72.30,0.00,
4438,2016/12,単独,253,-136,-136,-136,--,--,
4438,2017/12,単独,474,-73,-76,-76,--,0.00,
4438,2018/12,単独,808,156,153,176,95.18,0.00,
4438,2019/12,単独,1083,200,184,156,20.51,0.00,
4438,2019/12,単独,1083,200,184,156,20.04,0.00,
4439,2017/08,連結,7924,51,150,130,--,--,
4439,2018/08,連結,9894,350,416,578,--,--,
4439,2019/08,連結,10855,608,654,510,229.48,0.00,
4439,2020/08,連結,11876,758,753,580,241.81,0.00,
4439,2020/08,連結,11876,758,753,580,241.67,0.00,
4440,2017/08,連結,2166,204,208,138,--,5500.00,
4440,2018/08,連結,2375,221,223,135,--,6000.00,
4440,2019/08,連結,2300,251,304,230,139.52,8.00,
4440,2020/08,連結,2502,330,301,193,47.80,4.00,
4440,2020/08,連結,2502,330,301,193,47.61,4.00,
4441,2017/10,単独,591,191,192,109,--,--,
4441,2018/10,単独,842,228,222,147,--,--,
4441,2019/10,単独,981,414,401,255,26.21,0.00,
4441,2019/10,単独,981,414,401,255,24.94,0.00,
4442,2017/03,連結,2293,91,102,38,6.52,--,
4442,2018/03,連結,2457,41,33,-2,-0.43,0.00,
4442,2019/03,連結,3279,188,187,147,25.08,0.00,
4442,2020/03,連結,4496,277,277,194,28.83,0.00,
4442,2020/03,連結,4496,277,277,194,27.13,0.00,
4443,2017/05,連結,4839,-778,-780,-790,--,--,
4443,2018/05,連結,7324,-3061,-3077,-3085,--,0.00,
4443,2019/05,連結,10206,-849,-891,-945,-40.42,0.00,
4443,2020/05,連結,13816,724,670,--,--,--,
4443,2020/05,連結,13816,724,670,400,12.88,0.00,
4444,2017/03,単独,709,147,145,43,--,--,
4444,2018/03,単独,752,163,163,110,--,0.00,
4444,2019/03,単独,844,164,171,109,67.35,0.00,
4444,2020/03,単独,968,190,193,133,72.11,0.00,
4444,2020/03,単独,968,190,193,133,69.00,0.00,
4445,2017/09,単独,1557,56,61,42,--,--,
4445,2018/09,単独,1825,244,251,176,142.14,--,
4445,2019/09,単独,1872,265,260,170,134.34,0.00,
4445,2020/09,単独,2005,10,2,0,0.57,0.00,
4445,2020/09,単独,2005,10,2,0,0.00,0.00,
4446,2017/07,単独,628,278,279,166,--,--,
4446,2018/07,単独,610,207,211,149,--,0.00,
4446,2019/07,単独,1085,398,389,272,64.57,0.00,
4446,2020/07,単独,1311,422,410,288,63.73,0.00,
4446,2020/07,単独,1311,422,410,288,63.55,0.00,
4447,2017/09,単独,1591,105,89,91,78.71,--,
